repeat,strength_index,renal_effect_sd,method,metric,value,denominator
357,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13714285714285715,175
357,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.802,1000
357,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13714285714285715,175
358,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.805,1000
358,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.1791907514450867,173
358,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.806,1000
358,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12138728323699421,173
358,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
358,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1329479768786127,173
359,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.841,1000
359,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.12790697674418605,172
359,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.837,1000
359,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.10465116279069768,172
359,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.838,1000
359,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10465116279069768,172
360,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.809,1000
360,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.13186813186813187,182
360,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.808,1000
360,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.0989010989010989,182
360,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
360,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.0989010989010989,182
361,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.753,1000
361,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.20418848167539266,191
361,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.762,1000
361,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1518324607329843,191
361,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.767,1000
361,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14659685863874344,191
362,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.823,1000
362,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.13705583756345177,197
362,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.826,1000
362,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09644670050761421,197
362,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.824,1000
362,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1116751269035533,197
363,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.782,1000
363,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.16580310880829016,193
363,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.783,1000
363,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13989637305699482,193
363,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.782,1000
363,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15025906735751296,193
364,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.806,1000
364,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.20903954802259886,177
364,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
364,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15819209039548024,177
364,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.812,1000
364,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15254237288135594,177
365,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.817,1000
365,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.14871794871794872,195
365,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.817,1000
365,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11794871794871795,195
365,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
365,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12307692307692308,195
366,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.809,1000
366,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2261904761904762,168
366,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
366,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.19642857142857142,168
366,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.809,1000
366,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.19642857142857142,168
367,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.792,1000
367,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.16666666666666666,174
367,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.791,1000
367,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14942528735632185,174
367,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.791,1000
367,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14367816091954022,174
368,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.82,1000
368,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.1329479768786127,173
368,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.822,1000
368,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09826589595375723,173
368,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.822,1000
368,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09826589595375723,173
369,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.803,1000
369,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.2046783625730994,171
369,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.799,1000
369,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15204678362573099,171
369,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.801,1000
369,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15204678362573099,171
370,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.808,1000
370,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.19021739130434784,184
370,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.809,1000
370,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09782608695652174,184
370,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.807,1000
370,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09782608695652174,184
371,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.807,1000
371,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.19680851063829788,188
371,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.811,1000
371,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13297872340425532,188
371,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.812,1000
371,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13829787234042554,188
372,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.797,1000
372,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.16,200
372,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.792,1000
372,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.135,200
372,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.79,1000
372,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13,200
373,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.81,1000
373,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.17989417989417988,189
373,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.803,1000
373,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12698412698412698,189
373,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.805,1000
373,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12698412698412698,189
374,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.827,1000
374,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.1099476439790576,191
374,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.819,1000
374,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09424083769633508,191
374,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.821,1000
374,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.08900523560209424,191
375,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.812,1000
375,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.18518518518518517,189
375,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.814,1000
375,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14285714285714285,189
375,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
375,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14285714285714285,189
376,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.823,1000
376,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.12087912087912088,182
376,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.82,1000
376,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11538461538461539,182
376,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
376,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11538461538461539,182
377,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.831,1000
377,0,0.0,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.16560509554140126,157
377,0,0.0,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.828,1000
377,0,0.0,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14012738853503184,157
377,0,0.0,Structural causal model (counterfactual),true_mechanism_accuracy,0.829,1000
377,0,0.0,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14012738853503184,157
378,0,0.0,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.809,1000
